loan_id,cust_id,principal,interest_rate,period,paid,EMI
2672,984,76706.72,14.44,336,14251.22,939.93
2673,956,462224.61,6.04,156,254600.46,4284.01
2674,1250,85524.98,5.79,235,9903.17,609.24
2675,185,410684.87,12.93,243,134476.52,4778.52
2676,597,68803.76,4.61,38,5959.36,1949.47
2677,1336,29637.0,12.87,336,3954.33,326.93
2678,2591,428223.46,13.29,345,420898.06,4851.11
2679,189,482454.08,14.24,108,319691.35,7948.19
2680,2602,229466.99,6.61,138,49965.52,2378.46
2681,2663,399811.82,9.63,227,161278.56,3833.02
2682,2203,319194.18,6.2,218,288948.89,2443.8
2683,231,189103.04,10.3,115,120668.76,2593.84
2684,203,299357.26,13.11,19,51708.83,17533.02
2685,2101,281783.72,6.98,179,88896.56,2537.62
2686,1763,355190.12,9.03,359,210396.12,2867.17
2687,84,124570.44,8.76,54,13724.31,2799.64
2688,281,404729.22,7.98,249,218102.03,3330.92
2689,2793,268647.55,8.57,183,138904.66,2635.11
2690,2397,84326.83,9.3,134,41685.19,1013.87
2691,1877,361549.64,9.69,166,163654.06,3962.1
2692,2034,106770.1,14.11,166,71924.29,1466.0
2693,834,473399.84,7.07,143,184564.92,4907.78
2694,2591,29923.44,7.89,360,11266.53,217.28
2695,1797,349955.88,7.1,138,256902.74,3717.64
2696,1419,350612.03,13.68,184,342120.17,4563.88
2697,2877,129695.46,5.24,77,9348.91,1987.0
2698,1899,229638.25,7.96,179,99392.32,2195.61
2699,1283,221057.47,5.22,47,47027.47,5210.71
2700,1332,396754.97,5.85,248,267698.41,2760.65
2701,360,273590.5,10.77,270,245991.89,2697.13
2702,1928,63852.9,14.38,270,57691.92,797.14
2703,2382,430430.4,10.09,138,36204.01,5282.74
2704,835,234765.54,4.69,182,155865.66,1805.04
2705,1091,286746.61,11.92,281,262523.62,3037.25
2706,1093,91332.13,6.45,168,48987.61,826.91
2707,1880,391971.89,10.11,244,84165.15,3791.94
2708,88,345216.75,14.08,156,194453.75,4833.97
2709,1644,344415.57,5.73,103,183873.87,4241.09
2710,371,463760.17,10.14,136,160719.6,5749.58
2711,537,487795.38,9.86,135,169632.16,5993.84
2712,1702,281248.81,7.99,91,24363.67,4130.92
2713,1677,208185.63,6.11,245,95947.95,1489.08
2714,1447,408604.32,12.05,21,61973.25,21678.1
2715,372,336788.59,10.49,60,833.98,7237.23
2716,1443,92784.84,7.55,235,22385.6,757.19
2717,2503,420686.14,14.22,238,350496.76,5306.63
2718,2134,133012.01,14.06,90,107389.0,2399.5
2719,2659,182525.95,4.78,29,15045.7,6677.04
2720,489,263234.52,7.93,314,84104.86,1991.27
2721,1660,199807.18,6.31,28,26210.63,7692.89
2722,1418,467933.84,6.4,95,315220.18,6291.21
2723,2450,401569.21,4.73,158,279426.95,3419.47
2724,501,196372.3,7.97,144,129651.36,2122.41
2725,2174,64268.31,14.39,24,16407.68,3097.56
2726,1494,216280.09,7.38,160,117942.41,2128.0
2727,1525,136186.83,12.98,154,18197.11,1820.3
2728,2472,93874.64,11.28,302,71855.75,938.02
2729,2720,415647.49,4.23,194,123543.72,2961.57
2730,1432,237269.68,12.06,329,7714.18,2476.84
2731,2172,49378.76,5.84,95,34964.78,650.4
2732,350,181292.08,4.8,348,12303.8,965.95
2733,282,234265.59,14.37,152,114674.92,3354.67
2734,146,401775.33,9.83,286,218135.33,3644.66
2735,2628,260069.16,3.66,284,88666.67,1370.21
2736,2080,241470.44,14.04,166,194205.57,3304.39
2737,1237,341596.4,12.47,66,88073.23,7177.71
2738,1102,109515.96,9.42,22,60098.15,5439.68
2739,691,375763.65,10.15,121,135528.6,4973.14
2740,2362,473048.28,4.45,33,216449.51,15256.32
2741,2374,279519.19,11.47,249,43895.4,2947.64
2742,2224,63936.64,6.64,320,22114.02,426.79
2743,759,336101.75,11.39,244,267650.46,3543.66
2744,85,306588.49,12.25,221,301555.15,3500.73
2745,1382,188374.55,4.89,99,106658.14,2316.15
2746,2928,51516.23,10.48,163,13847.43,593.82
2747,1130,176710.83,5.87,345,41694.67,1061.57
2748,1349,173117.64,9.69,86,145219.37,2800.01
2749,2769,82549.69,13.61,328,1480.11,960.01
2750,993,460653.26,14.36,58,122563.94,11060.42
2751,2065,136276.0,8.12,92,115753.14,1994.71
2752,937,485359.79,13.49,174,284473.54,6366.45
2753,2760,327399.83,12.18,96,310556.67,5353.61
2754,2911,242487.02,4.56,33,92865.23,7832.38
2755,272,489628.02,9.95,355,413599.74,4288.5
2756,886,436000.1,5.11,24,210512.62,19149.42
2757,214,387752.03,12.84,292,130212.68,4343.08
2758,1453,456393.13,12.95,332,123128.17,5068.87
2759,628,452187.96,9.6,122,227206.43,5818.56
2760,756,382843.78,13.09,304,339576.74,4336.42
2761,1280,361210.93,6.42,307,129502.39,2398.67
2762,2331,325779.35,9.51,103,205537.51,4639.36
2763,1784,37654.8,7.64,114,15630.45,465.55
2764,33,275174.11,3.98,264,22611.58,1566.04
2765,1167,249871.87,12.24,122,15662.72,3589.38
2766,2410,227003.46,11.62,339,100791.17,2285.28
2767,257,297809.84,6.8,319,172761.94,2020.76
2768,2862,404511.34,11.38,116,140475.89,5764.94
2769,1497,471624.69,10.23,37,138481.19,14916.23
2770,2552,441773.36,14.12,350,248253.52,5286.31
2771,2702,66861.73,10.87,42,33564.48,1921.04
2772,952,396234.28,14.5,215,242820.97,5179.37
2773,2809,481441.36,14.68,14,391401.4,37626.91
2774,2137,370263.72,7.22,184,327898.47,3333.09
2775,506,77451.71,11.3,12,50042.19,6856.15
2776,763,355833.28,11.52,162,265398.24,4338.98
2777,879,482669.34,4.63,52,110726.33,10262.2
2778,2583,215517.03,5.97,111,208866.41,2531.49
2779,1294,229776.46,3.54,159,81332.23,1812.55
2780,2,229429.75,7.57,278,123569.85,1752.38
2781,599,387491.76,13.66,246,23227.49,4701.31
2782,1668,273641.27,6.66,40,223977.05,7647.35
2783,484,390244.08,7.82,86,163712.05,5941.81
2784,2789,228319.3,8.45,230,34162.35,2007.45
2785,17,80550.01,3.63,202,2158.22,533.51
2786,871,153042.64,6.22,359,140884.14,940.22
2787,1476,296571.37,11.58,148,175505.85,3772.56
2788,1116,210650.61,14.66,79,113506.03,4172.07
2789,505,123431.0,14.77,34,13072.25,4464.74
2790,705,472577.35,6.23,305,223890.76,3090.42
2791,2733,272319.82,13.67,191,47785.69,3504.97
2792,672,55347.57,13.72,147,12153.72,779.35
2793,1159,337644.43,12.58,267,86497.86,3772.64
2794,1212,67516.98,5.85,45,23422.54,1674.6
2795,2498,124804.22,4.12,81,77262.81,1767.58
2796,2047,23328.73,10.89,320,156.26,224.15
2797,2142,307333.49,4.04,329,54049.09,1546.52
2798,198,151583.16,10.16,276,25064.15,1422.2
2799,2857,368187.21,13.08,272,322433.84,4235.18
2800,193,43919.72,6.15,328,38647.11,276.86
2801,1463,190195.36,13.37,267,125059.15,2235.1
2802,317,334542.66,10.7,160,62081.69,3933.45
2803,1592,476771.44,10.25,349,10726.77,4293.03
2804,1588,279502.31,3.81,160,180111.97,2230.72
2805,2773,367651.95,13.49,208,247915.28,4580.85
2806,102,450551.43,12.88,18,74733.24,27660.08
2807,2670,15247.22,13.67,312,13913.91,178.91
2808,1322,148622.68,8.81,219,74880.41,1366.49
2809,231,157301.86,3.89,263,20837.01,889.78
2810,1960,443741.58,9.92,29,114256.94,17271.64
2811,754,399311.12,10.55,35,325878.54,13303.76
2812,1818,474368.12,5.92,40,277992.91,13096.9
2813,1932,280624.24,14.94,171,10806.48,3972.62
2814,2381,116077.16,8.66,173,113623.07,1176.91
2815,2332,78882.55,11.01,129,2224.38,1045.63
2816,2568,177987.9,6.64,357,85356.37,1144.48
2817,707,183479.08,5.3,348,95251.49,1033.31
2818,2069,17550.29,12.23,250,8019.07,194.26
2819,2001,34269.93,12.19,326,11042.01,361.53
2820,839,330021.73,7.8,136,239761.63,3662.59
2821,726,291869.7,10.88,326,62818.82,2793.62
2822,524,356712.61,8.75,326,45671.05,2869.71
2823,639,194067.81,8.18,325,45028.91,1486.28
2824,2197,476572.15,9.06,341,279230.76,3897.99
2825,962,102833.71,14.07,303,36958.06,1242.05
2826,1239,275875.36,5.84,221,201278.96,2040.44
2827,1024,92038.66,6.36,128,75279.38,992.16
2828,172,142741.04,5.87,345,108173.37,857.5
2829,108,371857.2,6.8,352,330082.26,2441.22
2830,1787,382363.77,4.42,151,265585.71,3305.88
2831,1619,218920.25,14.42,151,94957.38,3149.35
2832,1218,227533.75,11.86,358,31359.46,2317.32
2833,2540,99100.6,13.9,229,87388.33,1236.38
2834,580,70187.6,12.44,241,12401.47,793.71
2835,592,384671.07,13.38,201,195632.57,4806.57
2836,2499,325561.83,10.45,211,59391.46,3377.1
2837,2352,317292.83,12.48,324,19791.55,3419.55
2838,2846,446886.6,10.58,28,212053.74,18081.14
2839,2103,397731.72,12.58,140,304929.76,5430.73
2840,77,64797.7,10.57,103,26219.1,959.64
2841,2210,297581.09,14.54,149,130075.22,4324.43
2842,1496,426160.85,13.86,345,236046.58,5017.63
2843,1759,16675.84,8.48,147,1869.64,182.75
2844,2108,357144.49,9.4,197,188157.91,3563.83
2845,641,486611.21,10.01,39,421400.42,14668.15
2846,2765,451297.01,12.89,277,227528.85,5112.73
2847,1079,422944.05,7.43,92,239656.36,6044.07
2848,425,320734.17,12.54,105,192169.47,5045.37
2849,1872,195593.83,14.7,305,193564.44,2455.93
2850,2412,152164.69,10.71,337,79259.81,1429.65
2851,797,104906.71,4.29,271,30390.44,605.09
2852,1495,41446.0,12.65,216,23402.48,487.53
2853,1661,87229.03,5.15,220,18701.4,613.49
2854,2702,44163.16,9.1,68,24676.17,833.64
2855,1837,404697.64,10.74,318,61768.37,3848.37
2856,220,489460.9,14.73,233,3480.08,6379.89
2857,1460,101868.41,9.88,113,96168.6,1388.41
2858,793,366964.48,4.64,131,42652.15,3575.66
2859,707,121203.36,14.4,90,36592.55,2209.68
2860,2868,202949.81,3.66,113,39601.32,2125.97
2861,488,328271.45,4.02,120,265143.2,3326.71
2862,1165,111743.93,10.99,144,76229.39,1400.11
2863,2871,412691.78,9.45,230,128373.5,3890.35
2864,1351,132268.23,4.49,355,49782.15,673.88
2865,287,103733.99,9.02,72,39699.36,1870.89
2866,2325,118457.38,5.8,76,115909.68,1866.13
2867,59,77666.58,8.56,266,55986.95,652.53
2868,1098,21721.27,10.28,205,15419.6,225.28
2869,2185,189853.54,12.93,83,126256.43,3472.21
2870,431,383421.91,12.39,128,111472.86,5412.1
2871,664,466964.12,13.88,288,270177.55,5605.48
2872,1077,453294.18,14.09,132,140404.94,6773.21
2873,921,208232.89,11.84,44,138675.99,5856.89
2874,2549,337093.1,11.11,323,146372.54,3288.51
2875,1972,420113.18,8.49,44,286702.52,11144.63
2876,1563,361255.22,6.46,131,82666.26,3850.52
2877,1058,384140.95,10.97,273,257859.68,3831.13
2878,501,454323.11,8.74,155,97660.08,4900.09
2879,1262,408015.88,13.03,143,179896.76,5632.63
2880,826,496790.04,7.6,137,453213.68,5434.85
2881,1195,183110.9,6.57,134,50308.65,1932.09
2882,2693,143885.53,14.7,119,22711.79,2303.54
2883,667,140381.34,14.79,350,102741.76,1754.31
2884,586,409247.95,6.58,61,242420.69,7911.64
2885,2130,317083.81,4.4,259,226572.32,1898.32
2886,2382,487133.55,7.28,19,461257.43,27222.23
2887,1267,25530.13,10.47,307,4023.99,239.38
2888,2105,326051.44,3.62,38,184150.37,9094.41
2889,976,202128.41,5.47,134,91413.34,2019.05
2890,646,298628.42,13.42,194,97546.44,3776.24
2891,1843,117434.35,6.54,258,36933.23,848.87
2892,2065,226967.75,7.21,151,95357.18,2290.88
2893,1653,227983.25,5.46,310,99127.14,1373.58
2894,2097,403178.41,11.46,176,370382.08,4740.16
2895,2692,357526.72,13.52,279,286474.56,4213.09
2896,625,174337.64,5.31,22,124445.12,8333.92
2897,1078,458952.62,10.88,316,204376.84,4416.06
2898,2639,245368.09,5.28,230,34212.55,1698.31
2899,1393,336352.48,7.71,343,311591.03,2431.35
2900,2560,39044.14,7.48,165,21826.39,379.49
2901,2994,192355.46,5.46,90,3799.01,2609.47
2902,227,170642.46,10.43,92,38373.49,2701.82
2903,818,385373.89,4.66,132,198771.22,3736.96
2904,1821,428175.68,14.44,104,353229.23,7238.83
2905,883,66891.51,7.82,240,63703.44,552.04
2906,114,157360.65,8.41,206,154683.02,1445.85
2907,363,182443.8,14.73,322,43882.12,2284.44
2908,669,429012.48,11.98,21,54117.63,22746.86
2909,1803,110957.84,9.75,141,102746.87,1324.81
2910,2092,372427.63,12.7,340,131156.59,4054.62
2911,2710,265457.05,6.67,239,10772.8,2009.85
2912,2160,491564.57,5.78,263,386211.85,3300.37
2913,2100,109066.42,14.19,165,383.38,1506.23
2914,379,210811.71,8.22,330,176252.09,1613.66
2915,2773,43364.67,10.13,179,40385.61,470.58
2916,2347,283980.37,5.52,103,126083.14,3467.85
2917,2735,342778.25,3.51,289,19406.0,1758.83
2918,1138,267570.28,9.01,328,153248.7,2198.01
2919,1494,204403.18,3.87,331,58346.48,1005.59
2920,1034,407574.99,4.81,189,227476.48,3079.61
2921,1880,12840.56,7.15,178,3645.47,117.23
2922,852,52890.78,6.3,305,31182.67,348.18
2923,2704,305687.64,7.08,166,290518.28,2893.18
2924,2215,286513.85,9.22,223,2525.22,2689.33
2925,958,238264.52,4.27,50,37841.25,5210.22
2926,597,210403.2,11.27,218,180944.07,2272.12
2927,1446,271630.12,10.74,353,221847.94,2540.47
2928,839,285811.87,14.2,308,129997.92,3474.87
2929,1834,415900.1,11.29,175,367257.68,4856.08
2930,2648,227247.1,5.76,41,171466.64,6119.13
2931,891,386254.67,5.58,113,185968.74,4402.27
2932,1518,251269.59,9.84,82,194075.78,4221.15
2933,2451,441971.18,13.44,277,391857.98,5187.25
2934,2103,98662.49,4.06,65,52281.26,1693.46
2935,1663,64532.09,9.99,289,62784.71,591.07
2936,1179,482200.45,12.87,283,247592.73,5437.2
2937,1998,199890.84,5.48,65,178763.22,3561.17
2938,925,273788.32,12.18,163,52741.01,3442.7
2939,1472,434314.09,13.01,157,218109.33,5770.24
2940,1505,412076.27,12.6,192,165563.1,4999.74
2941,311,75419.07,8.21,194,40727.96,703.37
2942,35,189849.57,13.72,127,111002.0,2841.23
2943,1623,265259.3,12.92,360,38070.95,2917.72
2944,181,301685.29,3.89,319,105824.52,1518.92
2945,19,406836.65,6.79,234,375819.27,3140.76
2946,713,164592.26,12.04,269,59242.22,1772.25
2947,2328,473242.57,3.96,224,401301.82,2992.21
2948,2210,85964.22,3.95,338,38451.77,421.9
2949,1632,223979.84,14.83,22,121708.7,11689.95
2950,2798,294516.85,13.85,166,172954.12,3993.58
2951,1060,157392.63,12.31,54,125631.25,3810.68
2952,2639,287027.61,5.45,316,213875.03,1712.65
2953,2954,364750.91,8.61,287,168241.43,3002.95
2954,1762,147716.2,5.82,349,32226.86,878.82
2955,561,286171.91,4.53,232,661.25,1853.69
2956,978,260930.94,10.11,269,36824.74,2455.38
2957,1644,296105.14,3.94,50,151196.45,6431.2
2958,1462,58488.14,9.88,101,57265.49,855.11
2959,2927,405648.63,6.86,320,16864.26,2765.14
2960,305,216712.48,12.19,130,197445.44,3010.57
2961,2002,241654.98,14.94,336,55564.73,3056.43
2962,263,182544.51,8.17,318,56461.38,1405.26
2963,2350,219229.99,12.59,258,109704.2,2467.1
2964,725,341822.18,4.59,201,260243.16,2440.39
2965,1669,101837.93,14.0,219,12849.38,1289.81
2966,2497,473446.47,5.68,81,319663.16,7050.59
2967,1411,48947.32,8.59,112,47905.15,636.86
2968,679,255301.95,4.73,241,33330.8,1642.93
2969,24,406958.7,5.9,16,370402.75,26510.92
2970,2838,235234.12,11.63,339,88305.86,2369.91
2971,2556,64419.43,10.32,241,63925.27,634.59
2972,12,184871.27,5.56,66,25269.78,3257.59
2973,2567,41966.56,4.46,227,32426.57,274.02
2974,2279,345413.59,12.03,237,75875.14,3822.19
2975,219,53161.84,5.12,186,17680.71,414.65
2976,884,298532.07,10.49,98,291835.59,4547.66
2977,1868,337667.84,13.75,99,181559.28,5721.03
2978,1474,402200.36,9.34,185,121315.39,4109.68
2979,1368,159927.97,9.58,257,132813.98,1466.81
2980,2265,128203.08,6.08,251,115319.1,903.73
2981,1185,140093.51,13.97,284,92781.82,1694.22
2982,398,183512.84,6.31,130,140299.48,1952.24
2983,2839,357312.44,4.13,247,233330.05,2149.91
2984,1564,43239.62,14.54,310,23178.29,536.75
2985,1529,461898.74,13.33,195,45712.9,5804.2
2986,594,297860.81,9.82,153,138026.9,3420.46
2987,1364,387388.04,5.17,48,374574.01,8951.14
2988,2512,435143.88,10.38,106,242237.09,6287.32
2989,2710,438019.88,3.66,309,56506.75,2190.93
2990,488,212400.15,7.06,268,161493.98,1577.02
2991,2921,487720.76,9.77,234,255986.32,4671.34
2992,2081,356409.3,9.27,261,325802.78,3179.99
2993,1506,427042.81,4.32,280,152578.8,2423.36
2994,467,423288.35,13.32,167,123208.98,5581.92
2995,2196,438533.53,6.07,231,156093.92,3223.06
2996,2331,357218.91,3.7,225,267629.76,2203.87
2997,359,231904.82,3.81,36,209390.14,6827.17
2998,1418,71134.27,7.96,108,42298.86,924.6
2999,1625,271296.06,7.44,197,133342.6,2389.02
3000,142,115291.26,13.35,256,14940.95,1362.86
